USER,TS ,X,Y
9997,11:35:14,8,90
9999,10:56:57,24,28
9992,10:44:25,82,14
9990,10:45:46,19,7
9993,11:45:28,16,82
9991,11:53:24,77,12
9992,11:53:18,85,63
9998,11:42:40,94,33
9994,10:36:42,7,43
9993,10:58:29,73,12
9998,10:34:48,25,30
9992,10:47:42,9,85
9993,11:42:32,78,41
9991,10:47:22,83,54
9993,10:59:19,55,3
9989,10:38:32,78,23
9990,11:40:32,77,42
9994,10:43:27,90,23
9999,10:47:32,55,53
9994,10:36:18,85,9
9993,11:34:15,96,25
9999,10:55:12,61,20
9992,10:37:48,77,0
9992,11:30:21,78,37
9990,11:38:50,9,10
9991,10:32:47,57,74
9994,10:37:37,73,25
9989,10:53:19,5,49
9997,11:41:53,98,58
9998,10:49:31,77,47
9991,10:43:50,100,47
9994,10:44:46,23,14
9999,11:57:45,30,63
9996,10:42:47,1,0
9990,11:50:55,56,95
9990,10:48:30,98,89
9998,11:43:12,68,24
9990,10:58:16,96,28
9990,11:52:26,74,1
9999,10:59:32,56,74
9996,11:57:44,99,53
9996,10:48:14,54,69
9995,10:39:51,25,55
9989,11:43:15,90,14
9996,10:59:42,30,97
9999,10:31:55,34,94
9989,11:40:12,16,22
9989,10:39:21,79,30
9996,10:39:43,1,54
9989,11:42:48,29,5
9999,11:42:35,19,56
9995,11:56:53,45,43
9992,11:49:38,60,1
9997,10:45:44,11,4
9992,11:55:28,94,64
9995,11:54:57,73,22
9995,10:55:12,73,27
9997,10:49:31,69,7
9999,10:46:55,43,27
9998,11:43:57,25,66
9996,11:30:18,17,51
9994,11:49:27,51,44
9993,10:33:40,43,17
9995,10:56:21,75,78
9994,11:32:44,80,83
9994,10:44:52,64,14
9994,11:54:30,3,96
9991,11:52:11,28,77
9997,11:37:36,89,80
9990,11:42:55,91,20
9996,10:50:41,52,47
9993,10:59:26,79,43
9990,11:56:34,75,49
9989,10:52:32,12,85
9989,11:39:32,9,80
9993,10:59:15,3,15
9989,10:56:13,95,32
9991,10:36:45,29,64
9997,11:40:34,98,20
9991,10:58:32,52,41
9995,10:39:31,79,40
9996,10:58:48,41,30
9997,11:49:48,89,13
9999,10:34:37,55,97
9999,10:35:27,15,18
9999,11:35:36,16,63
9999,11:36:44,39,87
9999,10:34:10,19,28
9999,10:43:45,18,24
9993,11:34:29,4,79
9993,10:51:59,79,4
9990,11:42:24,97,40
9990,11:31:58,88,94
9995,10:53:17,68,54
9989,11:39:39,36,50
9999,10:36:15,92,43
9995,10:54:22,48,8
9999,10:37:42,35,94
9994,10:52:53,90,71
9999,10:47:32,0,36
9996,10:52:49,49,6
9996,11:40:10,21,58
9997,10:39:51,40,15
9993,11:35:56,30,15
9993,11:45:12,41,29
9992,10:55:49,60,75
9999,11:49:20,68,15
9998,10:46:19,51,72
9992,10:52:25,9,56
9996,10:59:58,75,6
9993,11:56:46,23,81
9997,10:49:24,9,91
9998,10:58:18,44,53
9992,10:32:13,51,75
9996,10:46:42,18,34
9999,10:34:15,88,33
9993,11:57:41,93,3
9989,10:49:40,36,42
9994,11:31:34,74,90
9990,11:46:59,50,75
9997,10:50:19,56,47
9990,11:47:48,22,4
9999,10:31:37,33,10
9998,10:40:17,59,34
9995,10:38:58,73,9
9998,11:35:19,36,16
9999,10:35:55,20,91
9993,11:43:18,97,96
9989,11:52:41,94,54
9989,11:56:38,17,68
9995,10:59:14,21,15
9998,10:37:50,55,83
9992,11:43:39,7,43
9996,11:32:10,42,49
9992,11:39:26,21,40
9997,10:45:41,95,71
9995,10:56:43,7,41
9999,11:54:34,52,100
9992,11:35:28,8,68
9991,10:30:59,92,20
9992,10:40:20,15,34
9997,10:40:10,87,11
9996,10:59:19,58,97
9994,10:59:10,15,5
9999,11:51:13,17,7
9990,10:39:55,4,89
9998,10:51:34,21,33
9990,10:31:24,32,46
9995,11:48:46,7,56
9996,11:37:46,20,13
9996,10:35:17,70,6
9998,11:32:56,73,37
9995,10:32:29,59,67
9989,11:35:17,6,84
9990,11:34:56,29,11
9993,11:51:17,51,96
9997,11:50:14,17,11
9999,11:32:50,8,89
9990,10:33:43,45,53
9998,10:49:32,64,86
9996,11:43:45,86,31
9990,10:50:39,9,68
9995,10:35:32,60,6
9993,10:49:29,18,17
9991,10:38:43,48,70
9998,11:54:10,48,28
9991,11:59:49,46,83
9991,11:56:49,22,0
9998,10:49:39,40,31
9994,11:44:20,17,55
9997,10:42:41,41,51
9998,11:45:15,23,47
9989,10:39:40,43,87
9994,10:52:40,57,53
9990,11:54:35,50,81
9994,10:30:56,21,12
9991,10:49:33,77,55
9992,11:56:29,25,90
9993,10:56:52,22,84
9996,11:37:58,95,63
9991,10:45:44,65,66
9995,10:56:31,19,18
9991,10:54:36,76,78
9990,10:33:29,24,35
9998,10:37:31,91,45
9996,11:32:43,44,57
9996,11:47:50,22,10
9997,10:31:37,28,38
9995,11:57:56,37,88
9995,11:55:58,96,80
9998,10:58:39,1,17
9993,11:31:59,14,25
9989,11:30:22,46,16
9996,10:40:47,97,100
9998,11:56:31,16,58
9992,10:45:34,100,3
9992,10:56:38,5,32
9989,10:45:26,70,43
9995,11:30:38,33,46
9990,11:34:59,84,5
9999,11:40:15,22,6
9995,11:52:25,94,42
9996,10:33:25,5,17
9999,11:54:32,6,0
9994,10:34:13,84,90
9990,11:36:53,69,22
9990,10:41:26,21,77
9999,11:54:55,25,90
9991,11:32:15,33,27
9995,10:53:29,48,84
9996,10:53:49,27,22
9993,10:42:55,41,81
9999,10:45:10,0,17
9994,11:30:53,57,2
9993,10:45:45,33,44
9991,11:47:38,61,0
9989,11:33:40,91,38
9997,10:45:37,13,8
9994,10:30:14,1,71
9990,10:59:24,11,46
9990,11:30:50,95,82
9999,10:44:21,15,75
9996,10:59:33,29,40
9990,10:52:48,48,56
9992,11:52:46,42,93
9999,10:53:35,95,74
9992,10:46:12,77,3
9990,10:47:13,99,92
9991,11:40:24,89,22
9998,11:56:40,50,99
9999,10:35:29,61,37
9993,10:46:57,21,23
9992,11:37:48,7,17
9995,11:56:59,67,84
9992,11:33:39,57,71
9998,11:50:48,89,19
9989,10:53:21,37,98
9996,11:44:13,81,60
9995,10:34:24,64,16
9991,10:56:23,97,0
9989,11:33:53,70,10
9994,11:52:51,3,57
9999,10:37:37,85,80
9997,10:41:56,35,93
9992,10:51:15,85,83
9996,11:37:36,63,63
9991,11:57:54,26,25
9994,10:52:27,99,24
9995,10:54:30,16,79
9996,10:40:38,64,49
9995,10:37:38,41,10
9998,11:50:44,40,15
9998,10:38:11,80,77
9990,11:47:17,8,57
9989,10:53:43,3,30
9991,10:32:55,89,13
9993,11:53:19,18,69
9998,11:58:18,60,83
9995,10:39:13,38,52
9995,11:53:12,96,3
9990,11:48:13,57,37
9994,10:53:32,27,91
9998,11:48:56,98,55
9993,11:35:20,24,18
9994,10:36:31,72,86
9991,10:41:49,37,72
9992,11:35:21,36,31
9998,11:59:57,34,64
9995,10:43:45,55,100
9994,11:42:35,49,32
9991,10:58:52,77,59
9999,10:39:59,95,32
9991,11:47:44,44,94
9990,10:48:31,44,57
9991,11:38:17,19,8
9993,10:53:59,92,92
9996,10:40:10,2,35
9990,11:44:21,77,76
9992,10:52:27,4,45
9996,10:35:53,49,45
9997,11:35:20,35,67
9994,11:50:36,48,49
9997,11:56:48,96,5
9989,10:31:20,35,45
9994,10:32:31,45,93
9996,10:38:26,7,55
9997,10:38:41,90,77
9997,11:30:13,30,96
9992,10:40:33,89,47
9998,11:53:52,64,14
9997,11:36:14,3,81
9999,11:59:49,41,20
9989,11:58:57,49,20
9991,11:36:24,48,31
9996,10:40:50,78,73
9996,10:45:12,13,16
9992,10:56:58,21,85
9995,11:49:16,25,66
9993,11:51:29,44,100
9989,11:58:58,61,10
9992,10:30:17,57,24
9989,10:44:49,35,2
9993,10:57:37,55,53
9993,11:51:47,85,34
9990,10:32:37,13,67
9995,11:32:54,20,66
9998,11:45:38,93,85
9998,10:59:24,70,20
9989,11:58:27,88,92
9991,10:40:50,23,85
9994,10:55:59,71,38
9999,10:34:31,7,90
9991,10:47:24,13,2
9991,10:51:17,59,38
9997,11:37:29,76,46
9990,11:58:45,37,69
9992,10:42:25,50,56
9992,10:53:10,52,63
9999,10:47:28,11,97
9999,10:58:41,70,54
9997,11:56:57,81,87
9997,11:43:37,13,46
9999,11:30:15,45,84
9991,11:33:44,10,33
9994,10:34:43,95,26
9998,11:41:19,95,53
9995,10:44:54,61,11
9992,10:44:14,84,25
9996,10:58:17,70,14
9993,10:57:48,42,31
9989,11:32:47,68,30
9992,10:38:54,90,34
9989,10:35:23,77,12
9993,10:57:36,20,40
9992,11:36:27,15,62
9992,11:57:52,69,8
9991,11:52:11,97,49
9997,11:34:18,4,29
9993,11:59:12,81,63
9998,11:40:56,38,5
9995,10:42:27,72,10
9990,10:49:54,83,78
9991,10:58:45,3,89
9998,10:30:26,86,4
9995,11:49:24,7,98
9998,10:35:41,66,13
9995,11:32:47,51,95
9995,11:41:54,77,7
9992,11:56:46,27,37
9989,10:35:12,12,43
9994,10:40:43,12,34
9995,10:36:24,47,46
9998,11:46:29,37,97
9995,11:47:56,27,17
9993,10:35:45,77,9
9989,11:49:48,76,77
9990,11:42:47,52,20
9998,11:51:58,23,29
9990,10:38:15,10,6
9995,11:39:48,41,8
9997,10:50:49,49,90
9994,11:52:55,70,64
9991,10:56:15,18,32
9995,10:47:11,85,27
9999,11:50:19,39,85
9994,10:57:45,57,24
9997,10:51:53,57,95
9992,11:44:37,84,94
9991,11:45:52,99,6
9991,11:59:46,80,74
9997,10:40:18,77,99
9999,10:37:56,70,0
9999,11:46:18,23,41
9992,10:39:21,51,50
9989,10:53:34,75,91
9991,11:58:59,35,64
9990,11:42:16,91,94
9997,10:47:50,60,39
9991,11:30:44,14,58
9991,11:46:29,79,57
9997,11:53:47,50,32
9997,10:37:55,70,58
9998,10:50:37,80,25
9991,11:50:25,58,69
9995,10:48:12,31,33
9999,10:34:10,74,45
9990,10:32:50,36,67
9992,10:56:52,72,69
9989,10:50:10,73,72
9990,11:59:58,100,85
9994,10:44:28,23,94
9992,10:51:43,97,43
9997,11:47:30,57,9
9993,11:45:42,49,62
9997,10:39:28,68,90
9990,11:50:19,63,64
9990,11:38:12,80,19
9993,10:52:43,93,5
9995,11:41:40,80,74
9991,11:52:33,83,95
9997,11:51:43,90,36
9995,11:32:22,38,84
9993,10:36:59,85,9
9991,10:58:46,9,95
9993,10:44:33,1,80
9997,10:46:25,51,95
9998,11:43:48,59,59
9996,11:55:47,97,100
9998,10:40:32,72,94
9993,10:36:44,98,94
9990,10:59:40,84,80
9995,11:30:21,5,32
9996,11:47:39,14,77
9995,11:33:34,52,57
9990,10:49:55,12,2
9998,11:43:38,98,87
9990,11:59:42,10,2
9997,10:46:31,55,56
9991,11:32:33,60,8
9989,10:40:17,73,17
9997,10:39:23,51,34
9990,11:40:56,36,76
9990,10:32:34,50,1
9993,10:35:17,20,20
9994,10:38:54,83,78
9994,10:34:29,95,71
9996,10:59:25,45,36
9997,11:42:32,19,97
9997,11:39:34,64,85
9994,10:55:50,41,80
9996,11:31:22,44,82
9998,11:36:35,95,43
9999,10:58:44,40,63
9999,10:32:49,9,82
9996,10:31:32,51,87
9990,10:59:49,18,19
9993,10:48:20,58,81
9990,10:48:26,12,94
9991,10:46:31,80,44
9997,11:58:20,37,8
9989,11:59:24,43,3
9995,11:38:46,11,32
9991,10:52:44,66,9
9991,11:42:49,55,86
9989,11:37:42,83,81
9990,10:39:57,31,99
9997,11:58:10,27,24
9994,11:30:51,1,40
9991,10:57:57,88,62
9999,11:43:17,9,31
9996,11:48:26,77,39
9991,10:55:32,46,55
9990,11:56:53,3,7
9996,11:49:18,48,35
9992,11:55:32,12,64
9998,10:55:20,68,95
9991,11:57:51,75,1
9990,10:43:35,97,66
9989,10:30:31,73,7
9999,11:39:48,44,82
9994,11:41:30,37,48
9993,10:41:32,21,31
9996,11:30:32,34,37
9994,11:52:28,5,42
9990,11:48:39,14,30
9998,11:42:57,8,22
9992,10:52:10,14,95
9998,10:44:13,20,82
9993,10:46:50,54,48
9991,10:49:26,91,89
9998,10:46:51,14,66
9990,10:55:12,77,13
9992,11:59:46,33,34
9990,11:50:10,29,96
9995,11:31:56,45,94
9997,10:54:26,51,10
9989,11:58:47,70,59
9997,10:49:17,27,25
9989,11:58:25,3,64
9997,10:46:22,99,42
9992,11:54:12,47,40
9996,10:48:27,1,24
9997,11:54:12,83,70
9996,10:37:22,33,99
9995,11:55:28,13,74
9999,10:38:53,84,37
9994,11:44:43,14,46
9996,10:35:50,52,60
9996,10:30:22,68,50
9989,10:59:11,97,90
9989,11:50:16,3,87
9998,10:51:16,85,46
9992,10:56:27,9,62
9997,10:37:28,61,56
9993,10:37:11,64,12
9993,10:55:53,48,62
9993,10:36:24,66,29
9996,11:46:47,24,29
9998,10:37:32,62,12
9994,11:56:16,94,64
9995,11:40:42,4,65
9996,10:36:43,96,36
9996,11:57:21,19,38
9990,10:55:36,0,41
9996,11:41:37,7,57
9989,11:44:10,62,45
9995,11:39:40,16,96
9999,11:40:23,46,72
9991,11:31:53,46,89
9993,11:55:54,42,64
9996,11:35:46,49,55
9994,11:59:35,1,58
9989,11:41:58,50,50
9992,11:57:59,40,61
9992,10:53:13,97,92
9994,10:44:38,47,90
9994,10:30:34,32,8
9994,10:30:31,68,32
9999,10:55:31,58,56
9990,10:45:20,38,47
9999,11:34:39,79,47
9990,11:55:30,82,59
9989,11:37:13,94,16
9999,11:46:47,98,81
9992,11:54:22,85,21
9990,11:37:51,71,18
9994,10:42:57,31,83
9999,10:47:14,76,40
9989,11:58:10,18,48
9990,10:51:22,82,74
9993,10:53:46,44,24
9989,10:41:48,6,27
9997,10:59:16,43,22
9994,10:34:11,60,70
9990,11:52:25,95,0
9991,11:49:43,64,66
9989,11:32:44,84,81
9992,10:57:39,76,80
9997,11:33:15,4,70
9998,11:45:15,24,62
9992,10:47:16,5,15
9989,11:35:13,42,14
9994,11:51:56,23,59
9997,11:33:54,67,73
9993,11:52:59,78,21
9991,11:42:42,76,75
9999,11:35:11,35,48
9995,11:31:30,91,19
9992,10:40:17,3,85
9994,10:45:47,88,19
9992,10:58:35,72,99
9998,11:52:40,90,67
9993,11:46:33,13,13
9999,10:50:33,79,64
9994,11:53:13,61,85
9996,10:56:57,92,94
9996,10:50:46,96,66
9998,10:44:44,72,2
9999,10:33:55,11,63
9996,11:50:25,47,15
9999,11:31:14,71,99
9991,10:32:42,60,57
9999,11:53:33,94,17
9990,10:38:24,48,35
9999,10:51:42,85,54
9990,11:40:17,51,52
9999,10:34:30,27,88
9991,11:58:17,33,48
9989,10:38:32,14,19
9996,11:55:27,35,97
9991,11:37:46,97,50
9992,10:46:43,41,37
9990,11:47:12,9,81
9992,11:41:44,23,51
9998,10:56:15,32,76
9990,11:41:29,17,64
9992,11:34:21,91,20
9996,10:57:26,46,91
9992,10:30:48,73,43
9992,10:47:33,20,53
9997,10:34:19,42,11
9995,10:46:42,88,77
9991,11:32:38,25,63
9990,10:55:50,26,3
9999,11:30:53,59,25
9989,11:58:47,7,32
9990,11:56:33,74,95
9998,11:41:59,69,19
9998,10:58:32,100,14
9992,10:30:33,33,84
9990,10:57:48,13,36
9989,11:50:32,43,58
9993,10:36:27,46,0
9990,10:33:54,74,76
9989,11:47:14,52,98
9991,10:39:22,72,86
9989,11:42:32,3,46
9998,11:53:34,44,11
9992,10:57:44,100,10
9999,10:39:50,47,27
9991,10:31:18,4,2
9989,10:38:12,38,91
9994,11:30:48,28,5
9991,11:58:12,84,8
9989,10:32:18,16,39
9999,10:51:33,45,59
9999,11:59:14,31,10
9994,11:45:47,23,14
9993,11:31:21,47,95
9992,11:37:45,2,22
9990,11:44:37,43,97
9997,11:54:57,50,74
9993,10:36:20,44,15
9996,10:50:34,20,67
9996,10:51:51,4,93
9995,11:57:19,58,20
9995,10:48:46,73,36
9999,11:47:38,13,14
9989,11:40:55,16,55
9995,11:32:13,31,40
9995,11:48:26,21,84
9995,11:52:27,70,38
9994,10:56:56,43,63
9991,10:56:36,69,54
9999,11:49:28,44,92
9990,11:41:43,56,59
9990,11:46:24,4,27
9990,10:54:51,71,36
9993,10:46:44,98,93
9998,10:45:41,35,26
9995,10:42:34,72,51
9996,11:37:21,85,13
9997,10:55:47,40,52
9990,11:34:35,89,52
9998,10:39:23,32,58
9997,10:36:14,48,78
9999,11:55:36,41,67
9997,11:47:18,19,4
9990,11:55:14,16,2
9998,11:47:29,11,13
9998,10:38:47,40,85
9990,10:39:10,26,13
9992,11:39:34,54,67
9991,11:47:37,11,74
9991,10:46:24,69,7
9989,11:50:20,4,12
9997,10:30:11,60,70
9996,11:39:26,46,16
9992,10:33:43,39,13
9998,10:39:49,11,71
9995,10:37:14,67,53
9991,11:32:42,59,32
9992,10:32:22,45,80
9995,10:35:30,1,56
9999,11:42:14,47,97
9991,10:44:28,24,91
9999,11:38:40,4,42
9994,11:55:33,54,78
9992,11:57:58,17,4
9994,11:58:35,10,91
9993,11:41:35,82,69
9991,10:58:21,90,76
9999,10:51:47,99,43
9992,11:47:10,58,55
9989,11:45:25,30,57
9992,11:44:29,86,48
9990,10:44:44,28,94
9996,10:49:18,94,90
9989,11:41:31,80,61
9990,10:58:18,21,31
9991,11:34:10,32,36
9997,11:37:53,45,50
9989,11:35:58,11,15
9999,10:39:32,46,9
9990,11:36:51,47,81
9998,10:54:17,59,24
9989,10:55:57,0,64
9996,10:52:30,91,64
9989,10:47:54,35,9
9997,11:30:52,24,3
9991,11:42:19,66,85
9993,10:53:13,37,24
9996,10:44:38,5,91
9993,11:57:34,68,67
9993,10:59:55,87,55
9995,10:53:26,90,79
9993,10:41:46,69,6
9994,10:43:12,75,25
9997,11:31:42,24,91
9996,11:44:24,70,53
9990,11:36:29,87,100
9989,11:32:16,73,42
9993,10:46:38,83,53
9997,11:51:23,78,54
9993,10:40:35,9,50
9989,11:50:21,64,50
9990,11:48:34,2,0
9996,10:52:51,31,98
9995,10:41:41,76,33
9997,11:39:11,75,31
9993,11:51:17,95,35
9997,10:44:58,30,80
9990,11:59:17,38,29
9993,11:33:21,52,27
9991,11:37:40,75,57
9992,11:36:25,57,6
9999,10:32:38,43,1
9998,11:56:55,25,30
9996,11:45:25,8,90
9994,10:40:26,99,66
9995,10:59:22,16,44
9997,10:54:14,14,73
9997,10:33:54,11,93
9990,10:36:29,78,5
9993,11:37:13,74,90
9997,11:59:41,78,3
9995,10:49:32,97,83
9989,11:55:33,100,10
9991,10:32:59,6,45
9994,10:39:51,0,33
9991,11:45:14,37,45
9994,10:38:43,11,2
9995,11:51:51,13,86
9992,10:57:45,55,25
9989,10:32:15,5,75
9992,11:40:48,18,61
9994,11:43:31,61,91
9994,11:33:52,57,20
9998,10:45:27,81,78
9990,11:41:57,64,31
9997,10:36:23,99,44
9996,11:53:19,21,82
9993,11:45:50,16,47
9996,11:39:24,38,47
9991,10:31:52,10,36
9990,11:57:54,58,52
9996,10:42:14,37,64
9993,10:38:12,96,86
9989,10:49:45,94,90
9996,10:35:34,44,98
9996,11:39:21,82,32
9999,10:47:19,87,76
9989,10:50:15,56,74
9998,10:45:49,46,72
9990,11:55:16,23,74
9994,11:46:44,86,11
9991,11:43:17,71,37
9991,11:58:30,25,29
9993,11:30:13,57,5
9998,10:33:57,22,10
9991,10:50:46,9,80
9998,10:57:35,20,8
9994,11:33:29,81,83
9991,10:31:36,25,92
9992,10:52:20,27,21
9996,10:59:29,56,87
9995,10:47:25,72,20
9999,11:56:41,91,84
9998,11:55:34,35,100
9992,11:58:17,63,18
9998,11:47:44,86,21
9998,10:52:49,8,89
9989,10:42:35,54,92
9992,10:35:33,28,90
9998,11:56:42,33,100
9999,11:34:27,4,65
9999,11:54:16,56,63
9998,11:52:37,8,37
9989,10:32:42,59,89
9998,11:46:35,6,92
9999,11:54:53,38,12
9994,10:37:31,53,88
9994,11:33:31,73,85
9996,11:44:27,66,39
9992,11:34:33,73,100
9993,10:59:12,19,93
9993,10:46:22,87,11
9998,10:39:22,10,66
9991,10:42:28,90,71
9993,11:57:24,7,51
9992,11:49:31,40,20
9999,10:31:37,41,7
9996,11:30:15,9,43
9999,10:55:59,30,18
9994,11:33:56,15,94
9995,11:32:23,50,74
9993,10:56:26,6,0
9990,11:52:27,38,94
9993,10:39:25,12,55
9991,10:47:41,33,48
9994,10:52:45,58,43
9993,11:44:17,92,74
9997,11:43:44,82,7
9992,11:49:55,69,93
9994,10:42:35,16,28
9997,10:36:15,39,43
9991,11:50:42,48,84
9996,10:43:36,41,14
9995,10:40:17,38,86
9991,10:46:42,47,99
9996,11:46:42,30,5
9993,11:39:48,26,0
9996,11:31:56,44,50
9992,10:34:48,53,85
9997,11:55:36,57,13
9992,11:56:47,71,49
9990,11:35:39,7,37
9998,10:47:58,17,53
9995,11:33:42,57,67
9997,10:41:53,18,14
9995,10:39:52,95,58
9994,10:59:30,56,66
9991,10:43:24,3,68
9990,10:40:14,56,2
9990,11:33:37,73,86
9998,10:31:52,89,100
9992,11:50:30,70,18
9995,10:42:41,17,90
9999,11:40:39,42,80
9994,10:52:36,27,21
9994,11:31:29,52,100
9991,11:45:57,79,13
9992,10:49:22,71,50
9994,11:39:55,24,13
9997,11:48:13,95,80
9994,10:34:45,41,16
9995,10:38:31,7,9
9997,10:55:40,25,29
9994,10:52:23,77,92
9999,11:35:55,23,82
9992,10:53:55,23,56
9995,10:51:52,88,85
9991,11:53:54,79,5
9997,11:30:32,85,6
9994,11:47:55,33,33
9993,11:55:22,16,81
9995,10:48:58,85,1
9996,10:47:22,8,41
9996,11:49:20,58,15
9993,10:37:12,98,79
9989,11:30:47,75,78
9998,11:44:21,59,78
9994,11:32:59,28,52
9995,10:51:45,48,31
9999,11:52:24,28,99
9990,11:33:31,48,15
9989,11:42:56,84,48
9999,11:51:55,74,87
9993,11:38:29,56,46
9995,11:46:39,92,84
9996,11:42:11,76,92
9989,11:40:11,95,1
9997,11:47:52,80,73
9993,11:48:40,66,84
9992,10:34:45,63,36
9998,10:53:19,58,78
9999,11:39:27,46,57
9992,11:35:18,39,63
9997,10:47:42,9,61
9992,10:39:35,17,15
9998,10:53:33,42,28
9990,10:44:30,84,74
9996,10:57:22,68,22
9995,10:44:57,76,62
9993,11:58:44,25,60
9998,10:49:29,38,51
9994,11:58:17,69,69
9992,10:49:48,78,29
9993,10:40:43,45,96
9991,10:59:56,60,27
9991,10:38:21,8,37
9993,10:54:29,68,77
9992,10:44:50,74,23
9999,10:40:55,40,92
9992,10:42:19,67,85
9997,11:47:20,6,72
9997,10:47:45,43,67
9999,11:55:28,53,81
9998,11:41:17,16,27
9996,10:32:46,52,32
9989,10:52:42,78,47
9994,10:40:33,3,0
9990,10:46:31,44,74
9999,11:38:47,49,96
9999,10:51:32,24,63
9994,11:52:28,75,70
9993,11:37:48,3,31
9992,10:39:13,13,84
9993,10:35:37,10,89
9990,11:49:16,50,90
9991,11:43:46,86,21
9994,11:34:39,15,57
9998,10:33:25,22,6
9995,11:51:55,55,56
9993,11:57:21,83,23
9998,11:52:34,92,52
9990,10:36:10,97,22
9992,11:33:40,38,64
9989,11:40:18,13,80
9990,11:55:52,80,29
9995,10:53:23,14,75
9989,10:43:27,89,57
9989,11:35:53,48,49
9991,11:53:21,47,47
9990,10:41:17,27,26
9993,10:49:34,0,55
9993,10:53:11,59,7
9993,11:41:13,39,36
9990,11:52:35,48,41
9991,10:44:40,20,41
9997,11:38:54,18,73
9990,10:37:37,90,91
9992,10:51:40,43,100
9998,11:56:30,43,5
9993,11:34:17,63,78
9992,10:50:28,67,8
9994,10:31:33,50,20
9989,11:53:27,30,63
9991,11:38:27,40,43
9997,11:34:21,9,96
9991,11:36:51,5,81
9998,11:48:54,45,22
9999,10:49:16,29,68
9998,10:35:42,23,93
9993,10:47:46,24,21
9999,11:58:12,44,93
9992,11:39:18,58,39
9991,10:35:10,76,48
9995,10:33:46,2,88
9994,11:57:34,6,40
9998,10:55:42,45,15
9998,10:36:58,58,77
9989,10:31:46,37,75
9998,11:46:22,61,1
9995,10:52:17,53,88
9993,10:55:13,20,87
9990,10:41:15,54,81
9993,11:37:48,0,0
9998,11:49:52,73,33
9993,11:46:51,85,29
9993,10:47:26,37,76
9999,10:44:18,25,23
9998,11:31:56,91,25
9997,11:53:56,11,49
9999,11:49:18,30,60
9991,11:40:36,57,33
9993,10:37:27,16,100
9993,11:33:55,79,71
9993,11:41:11,11,30
9992,10:35:13,72,16
9997,10:55:36,13,58
9999,11:52:40,90,26
9989,10:43:51,20,82
9991,11:58:59,76,48
9994,10:52:20,9,13
9999,10:42:23,12,59
9997,11:50:29,25,7
9990,10:47:57,81,7
9992,10:44:35,29,89
9994,11:41:56,47,32
9993,11:35:43,12,87
9993,11:33:53,26,18
9999,11:58:29,75,81
9990,10:44:36,99,13
9990,10:35:57,50,75
9992,10:44:21,97,88
9997,11:49:49,2,62
9999,10:57:26,77,21
9995,10:33:34,19,76
9997,11:32:23,81,25
9991,11:53:38,50,31
9989,10:43:10,17,18
9994,11:45:24,4,99
9999,10:53:22,22,54
9996,11:59:21,50,39
9993,10:31:43,22,35
9997,11:38:28,10,4
9999,11:46:56,17,24
9999,10:42:10,63,40
9991,11:55:44,88,8
9999,11:40:50,31,48
9991,10:43:10,35,58
9995,10:50:33,9,56
9992,10:31:35,58,54
9990,11:59:38,52,31
9990,10:34:12,85,98
9998,10:44:54,96,78
9993,11:44:32,71,30
9999,10:51:38,91,55
9999,10:41:43,24,0
9995,10:50:35,56,26
9998,11:37:41,68,45
9991,11:43:30,10,55
9991,11:35:42,27,62
9992,11:30:48,38,10
9992,11:30:25,9,48
9998,10:44:12,0,28
9991,10:59:18,70,14
9990,11:51:51,7,59
9999,10:54:50,71,11
9995,10:34:57,25,70
9994,10:58:47,94,88
9994,11:33:46,38,62
9994,10:39:22,15,50
9996,11:45:55,27,16
9998,10:46:39,97,49
9991,10:36:20,74,90
9997,11:31:31,98,80
9998,10:54:27,79,11
9990,10:34:32,22,65
9990,11:42:39,41,26
9990,11:53:13,92,70
9990,11:47:52,22,52
9990,10:53:53,62,26
9997,11:51:13,33,35
9990,11:55:18,26,85
9992,11:54:40,31,73
9990,11:41:26,53,46
9996,10:43:53,5,60
9997,10:48:42,1,7
9992,10:53:43,90,35
9990,11:59:55,57,65
9994,11:59:49,70,46
9993,10:33:49,21,65
9995,11:59:58,43,47
9995,10:57:39,87,22
9991,11:40:19,68,23
9997,10:46:28,88,85
9995,11:51:22,100,18
9995,10:57:59,82,38
9996,10:30:21,31,53
9996,10:40:16,95,16
9989,10:44:39,79,45
9999,11:51:58,30,9
9992,10:38:25,14,52
9996,10:31:52,20,23
9994,10:51:20,76,3
9994,11:45:39,77,18
9996,11:32:25,42,27
9998,11:50:21,70,92
9994,11:30:27,4,99
9997,11:35:23,23,53
9991,10:36:31,99,83
9996,11:58:47,64,77
9991,11:59:11,18,31
9999,11:39:28,14,58
9993,11:54:46,87,87
9999,11:42:24,9,99
9995,11:48:19,23,93
9991,10:33:32,10,6
9993,11:50:31,50,3
9989,10:44:15,11,60
9999,11:53:54,53,68
9993,11:42:18,40,88
9994,10:43:29,57,53
9991,11:47:15,72,4
9991,10:57:35,100,66
9990,10:58:32,54,52
9993,10:53:35,93,37
9997,10:49:30,12,87
9989,10:34:13,72,0
9995,10:40:51,75,95
9998,11:46:37,15,16
9997,10:56:48,35,34
9996,11:58:12,28,88
9997,10:42:46,63,90
9999,11:55:16,3,24
9993,10:39:41,89,60
9993,10:35:43,0,27
9997,10:45:24,30,77
9998,10:44:56,20,71
9993,11:53:44,70,9
9996,10:50:40,83,93
9990,11:55:28,0,43
9993,10:34:14,86,97
9993,10:31:25,26,67
